,AUSTRALIA,EURO AREA,NEW ZEALAND,UNITED KINGDOM,BRAZIL,CANADA,DENMARK,JAPAN,MEXICO,NORWAY,SOUTH AFRICA,SINGAPORE,SWEDEN,SWITZERLAND,TAIWAN,TURKEY,CZECHIA,HUNGARY
2018-09-01,0.90110467,0.40472573,0.50363718,-0.50362112,-1.55483658,0.58902391,0.47298448,-0.75363674,0.14559383,0.04651089,-0.05750136,1.96905065,0.19120071,0.75864508,0.94008566,-1.90619444,-0.17018352,-0.97658903
2018-10-01,0.88447395,0.19441744,0.34775174,-0.24117448,-1.16033684,0.38098303,0.27768375,-0.52567813,-0.18906951,0.04230553,-0.10793226,1.34115729,0.07826666,0.55469662,0.77317374,-0.97973916,0.0724979,-0.74347728
2018-11-01,0.93082411,0.20273683,0.36797417,-0.24637924,-1.18177342,0.35961297,0.28636538,-0.53462094,-0.20599282,0.03305178,-0.10225097,1.35333082,0.07874888,0.55811545,0.79830276,-1.0083668,0.07272264,-0.76240161
2018-12-01,0.36564085,0.13154061,0.26545475,-0.25649241,-0.69889687,0.19397859,0.27409444,-0.4306277,-0.37022952,-0.06379628,-0.12387818,1.65969211,0.13692537,0.31589365,0.86486843,-0.63255211,0.07962606,-0.71124179
2019-01-01,0.38041372,0.10748357,0.32310491,-0.20611447,-0.71633691,0.13968124,0.23775095,-0.46906015,-0.44028537,-0.07608395,-0.11000595,1.66446322,0.18972161,0.32739567,0.86724387,-0.58030802,0.05706683,-0.69613075
2019-02-01,0.33824822,0.06632416,0.34814942,-0.20557169,-0.70735155,0.11769618,0.21665278,-0.47522967,-0.428705,-0.07254891,-0.11454261,1.67398089,0.23227553,0.32367563,0.89125208,-0.58166523,0.08348113,-0.70612135
2019-03-01,0.25736799,0.03716558,0.32539233,-0.12024205,-0.64054915,0.06244196,0.18115254,-0.39575023,-0.33501756,-0.08513354,-0.06886883,1.68912374,0.22143748,0.22238436,0.77339938,-0.61362241,0.12389072,-0.63457231
2019-04-01,0.2359829,0.00203473,0.3612632,-0.13516742,-0.59533679,0.09177842,0.16649297,-0.34389942,-0.28445554,-0.22041625,-0.11824836,1.49575333,0.1867111,0.2085751,0.81523729,-0.55076685,0.16774463,-0.48328305
2019-05-01,0.23735356,-0.00269533,0.36301453,-0.12956152,-0.59486661,0.08290989,0.16399643,-0.34581901,-0.28245217,-0.21683853,-0.12292914,1.50434537,0.18570604,0.20630307,0.81498907,-0.55261093,0.16611633,-0.47696107
2019-06-01,0.20169019,0.04950353,0.32580205,-0.22092105,-0.59837516,0.14511419,0.21808654,-0.36268057,-0.37106057,-0.16886184,-0.18944631,1.67519235,0.12883607,0.26575633,0.85174687,-0.57917741,0.15096672,-0.52217193
